[segmentationTreeThrust.exe] starting...

MapSMtoCores undefined SM 3.5 is undefined (please update to the latest SDK)!
GPU Device 0: "GeForce GTX 780" with compute capability 3.5

* Building segmentation tree... done in 70636.1 (ms)
* Dumping levels for each tree...

[segmentationTreeThrust.exe] test results...
PASSED

> exiting in 3 seconds: 3...2...1...done!

======== Warning: Metric "branch_efficiency" cannot be found on device 0.
==6568== NVPROF is profiling process 6568, command: segmentationTreeThrust.exe
==6568== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6568== Profiling application: segmentationTreeThrust.exe
==6568== Profiling result:
==6568== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>>(__int64)",9,"cf_executed","Executed Control-Flow Instructions",643,844,791
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>>(__int64)",9,"inst_executed","Instructions Executed",2892,4260,3904
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>>(__int64)",9,"inst_issued","Instructions Issued",3171,4546,4186
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>>(__int64)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"inst_replay_overhead","Instruction Replay Overhead",0.056614,0.091908,0.061804
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"cf_executed","Executed Control-Flow Instructions",22275,165872,113888
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"inst_executed","Instructions Executed",56687,676392,450133
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"inst_issued","Instructions Issued",61897,714720,476576
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::unordered_reduce_closure<thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<thrust::detail::unary_negate<thrust::detail::unary_negate<IsGreaterEqualThan<unsigned int>>>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, int, thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::backend::generic::find_if_functor<thrust::tuple<bool, int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int)",12,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"inst_replay_overhead","Instruction Replay Overhead",0.069397,0.390000,0.213045
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"cf_executed","Executed Control-Flow Instructions",36,158068,25453
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"inst_executed","Instructions Executed",300,1720316,268996
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"inst_issued","Instructions Issued",417,1841506,290398
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"inst_replay_overhead","Instruction Replay Overhead",0.215889,0.222798,0.219408
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"cf_executed","Executed Control-Flow Instructions",294,294,294
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"inst_executed","Instructions Executed",1737,1737,1737
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"inst_issued","Instructions Issued",2112,2124,2118
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, __int64*, __int64*, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64*, __int64*, __int64*, __int64, thrust::plus<__int64>)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"inst_replay_overhead","Instruction Replay Overhead",0.294118,0.901657,0.567368
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"cf_executed","Executed Control-Flow Instructions",5,289963,39242
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"inst_executed","Instructions Executed",26,1672419,226168
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"inst_issued","Instructions Issued",36,2377263,340097
"GeForce GTX 780 (0)","getRepresentatives(unsigned int const *, unsigned int*, unsigned int)",10,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"inst_replay_overhead","Instruction Replay Overhead",0.516248,0.791209,0.661763
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"cf_executed","Executed Control-Flow Instructions",34,39937,6466
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"inst_executed","Instructions Executed",364,431617,67827
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"inst_issued","Instructions Issued",652,760298,117880
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>>>(unsigned int)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"inst_replay_overhead","Instruction Replay Overhead",0.215607,0.394737,0.367888
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
